pc8	pc8plus	exit	year	synthetic
10101130	1.1994	1	1999	1
10101150	1.1994	1	1999	1
10101200	1.1994	1	1999	1
10201030	1.1994	1	1999	1
10201050	1.1994	1	1999	1
10301000	1.1994	1	1999	1
11101030	1.1994	1	1999	1
11101050	1.1994	1	1999	1
11102000	1.1994	1	1999	1
11104000	1.1994	1	1999	1
13101030	13101030		1993	0
13101030	13101030		1994	0
13101030	13101030		1995	0
13101030	13101030		1996	0
13101030	13101030		1997	0
13101030	13101030		1998	0
13101030	13101030		1999	0
13101050	13101050		1993	0
13101050	13101050		1994	0
13101050	13101050		1995	0
13101050	13101050		1996	0
13101050	13101050		1997	0
13101050	13101050		1998	0
13101050	13101050		1999	0
13201100	13201100		1993	0
13201100	13201100		1994	0
13201100	13201100		1995	0
13201100	13201100		1996	0
13201100	13201100		1997	0
13201100	13201100		1998	0
13201100	13201100		1999	0
13201200	13201200		1993	0
13201200	13201200		1994	0
13201200	13201200		1995	0
13201200	13201200		1996	0
13201200	13201200		1997	0
13201200	13201200		1998	0
13201200	13201200		1999	0
13201300	13201300		1993	0
13201300	13201300		1994	0
13201300	13201300		1995	0
13201300	13201300		1996	0
13201300	13201300		1997	0
13201300	13201300		1998	0
13201300	13201300		1999	0
13201400	13201400		1993	0
13201400	13201400		1994	0
13201400	13201400		1995	0
13201400	13201400		1996	0
13201400	13201400		1997	0
13201400	13201400		1998	0
13201400	13201400		1999	0
13201530	13201530		1993	0
13201530	13201530		1994	0
13201530	13201530		1995	0
13201530	13201530		1996	0
13201530	13201530		1997	0
13201530	13201530		1998	0
13201530	13201530		1999	0
13201550	13201550		1993	0
13201550	13201550		1994	0
13201550	13201550		1995	0
13201550	13201550		1996	0
13201550	13201550		1997	0
13201550	13201550		1998	0
13201550	13201550		1999	0
13201570	13201570		1993	0
13201570	13201570		1994	0
13201570	13201570		1995	0
13201570	13201570		1996	0
13201570	13201570		1997	0
13201570	13201570		1998	0
13201570	13201570		1999	0
13201630	13201630		1993	0
13201630	13201630		1994	0
13201630	13201630		1995	0
13201630	13201630		1996	0
13201630	13201630		1997	0
13201630	13201630		1998	0
13201630	13201630		1999	0
13201650	13201650		1993	0
13201650	13201650		1994	0
13201650	13201650		1995	0
13201650	13201650		1996	0
13201650	13201650		1997	0
13201650	13201650		1998	0
13201650	13201650		1999	0
13201690	13201690		1993	0
13201690	13201690		1994	0
13201690	13201690		1995	0
13201690	13201690		1996	0
13201690	13201690		1997	0
13201690	13201690		1998	0
13201690	13201690		1999	0
14111133	14111133		1993	0
14111133	14111133		1994	0
14111133	14111133		1995	0
14111133	14111133		1996	0
14111133	14111133		1997	0
14111133	14111133		1998	0
14111133	14111133		1999	0
14111135	14111135		1993	0
14111135	14111135		1994	0
14111135	14111135		1995	0
14111135	14111135		1996	0
14111135	14111135		1997	0
14111135	14111135		1998	0
14111135	14111135		1999	0
14111137	14111137		1993	0
14111137	14111137		1994	0
14111137	14111137		1995	0
14111137	14111137		1996	0
14111137	14111137		1997	0
14111137	14111137		1998	0
14111137	14111137		1999	0
14111150	14111150		1993	0
14111150	14111150		1994	0
14111150	14111150		1995	0
14111150	14111150		1996	0
14111150	14111150		1997	0
14111150	14111150		1998	0
14111150	14111150		1999	0
14111233	14111233		1993	0
14111233	14111233		1994	0
14111233	14111233		1995	0
14111233	14111233		1996	0
14111233	14111233		1997	0
14111233	14111233		1998	0
14111233	14111233		1999	0
14111235	14111235		1993	0
14111235	14111235		1994	0
14111235	14111235		1995	0
14111235	14111235		1996	0
14111235	14111235		1997	0
14111235	14111235		1998	0
14111235	14111235		1999	0
14111237	14111237		1993	0
14111237	14111237		1994	0
14111237	14111237		1995	0
14111237	14111237		1996	0
14111237	14111237		1997	0
14111237	14111237		1998	0
14111237	14111237		1999	0
14111253	14111253		1993	0
14111253	14111253		1994	0
14111253	14111253		1995	0
14111253	14111253		1996	0
14111253	14111253		1997	0
14111253	14111253		1998	0
14111253	14111253		1999	0
14111255	14111255		1993	0
14111255	14111255		1994	0
14111255	14111255		1995	0
14111255	14111255		1996	0
14111255	14111255		1997	0
14111255	14111255		1998	0
14111255	14111255		1999	0
14111257	14111257		1993	0
14111257	14111257		1994	0
14111257	14111257		1995	0
14111257	14111257		1996	0
14111257	14111257		1997	0
14111257	14111257		1998	0
14111257	14111257		1999	0
14111290	14111290		1993	0
14111290	14111290		1994	0
14111290	14111290		1995	0
14111290	14111290		1996	0
14111290	14111290		1997	0
14111290	14111290		1998	0
14111290	14111290		1999	0
14121030	14121030		1993	0
14121030	14121030		1994	0
14121030	14121030		1995	0
14121030	14121030		1996	0
14121030	14121030		1997	0
14121030	14121030		1998	0
14121030	14121030		1999	0
14121050	14121050		1993	0
14121050	14121050		1994	0
14121050	14121050		1995	0
14121050	14121050		1996	0
14121050	14121050		1997	0
14121050	14121050		1998	0
14121050	14121050		1999	0
14122010	14122010		1993	0
14122010	14122010		1994	0
14122010	14122010		1995	0
14122010	14122010		1996	0
14122010	14122010		1997	0
14122010	14122010		1998	0
14122010	14122010		1999	0
14122030	14122030		1993	0
14122030	14122030		1994	0
14122030	14122030		1995	0
14122030	14122030		1996	0
14122030	14122030		1997	0
14122030	14122030		1998	0
14122030	14122030		1999	0
14122050	14122050		1993	0
14122050	14122050		1994	0
14122050	14122050		1995	0
14122050	14122050		1996	0
14122050	14122050		1997	0
14122050	14122050		1998	0
14122050	14122050		1999	0
14122070	14122070		1993	0
14122070	14122070		1994	0
14122070	14122070		1995	0
14122070	14122070		1996	0
14122070	14122070		1997	0
14122070	14122070		1998	0
14122070	14122070		1999	0
14131000	14131000		1993	0
14131000	14131000		1994	0
14131000	14131000		1995	0
14131000	14131000		1996	0
14131000	14131000		1997	0
14131000	14131000		1998	0
14131000	14131000		1999	0
14211150	14211150		1993	0
14211150	14211150		1994	0
14211150	14211150		1995	0
14211150	14211150		1996	0
14211150	14211150		1997	0
14211150	14211150		1998	0
14211150	14211150		1999	0
14211190	14211190		1993	0
14211190	14211190		1994	0
14211190	14211190		1995	0
14211190	14211190		1996	0
14211190	14211190		1997	0
14211190	14211190		1998	0
14211190	14211190		1999	0
14211210	14211210		1993	0
14211210	14211210		1994	0
14211210	14211210		1995	0
14211210	14211210		1996	0
14211210	14211210		1997	0
14211210	14211210		1998	0
14211210	14211210		1999	0
14211230	14211230		1993	0
14211230	14211230		1994	0
14211230	14211230		1995	0
14211230	14211230		1996	0
14211230	14211230		1997	0
14211230	14211230		1998	0
14211230	14211230		1999	0
14211250	14211250		1993	0
14211250	14211250		1994	0
14211250	14211250		1995	0
14211250	14211250		1996	0
14211250	14211250		1997	0
14211250	14211250		1998	0
14211250	14211250		1999	0
14211290	14211290		1993	0
14211290	14211290		1994	0
14211290	14211290		1995	0
14211290	14211290		1996	0
14211290	14211290		1997	0
14211290	14211290		1998	0
14211290	14211290		1999	0
14211330	14211330		1993	0
14211330	14211330		1994	0
14211330	14211330		1995	0
14211330	14211330		1996	0
14211330	14211330		1997	0
14211330	14211330		1998	0
14211330	14211330		1999	0
14211350	14211350		1993	0
14211350	14211350		1994	0
14211350	14211350		1995	0
14211350	14211350		1996	0
14211350	14211350		1997	0
14211350	14211350		1998	0
14211350	14211350		1999	0
14221130	14221130		1993	0
14221130	14221130		1994	0
14221140	1.1994	1	1995	1
14221140	1.1994	1	1996	1
14221140	1.1994	1	1997	1
14221140	1.1994	1	1998	1
14221140	1.1994	1	1999	1
14221150	14221150		1993	0
14221150	14221150		1994	0
14221160	1.1994	1	1995	1
14221160	1.1994	1	1996	1
14221160	1.1994	1	1997	1
14221160	1.1994	1	1998	1
14221160	1.1994	1	1999	1
14221210	14221210		1993	0
14221210	14221210		1994	0
14221210	14221210		1995	0
14221210	14221210		1996	0
14221210	14221210		1997	0
14221210	14221210		1998	0
14221210	14221210		1999	0
14221230	14221230		1993	0
14221230	14221230		1994	0
14221230	14221230		1995	0
14221230	14221230		1996	0
14221230	14221230		1997	0
14221230	14221230		1998	0
14221230	14221230		1999	0
14221250	14221250		1993	0
14221250	14221250		1994	0
14221250	14221250		1995	0
14221250	14221250		1996	0
14221250	14221250		1997	0
14221250	14221250		1998	0
14221250	14221250		1999	0
14221270	14221270		1993	0
14221270	14221270		1994	0
14221270	14221270		1995	0
14221270	14221270		1996	0
14221270	14221270		1997	0
14221270	14221270		1998	0
14221270	14221270		1999	0
14221290	14221290		1993	0
14221290	14221290		1994	0
14221290	14221290		1995	0
14221290	14221290		1996	0
14221290	14221290		1997	0
14221290	14221290		1998	0
14221290	14221290		1999	0
14301130	14301130		1993	0
14301130	14301130		1994	0
14301130	14301130		1995	0
14301130	14301130		1996	0
14301130	14301130		1997	0
14301130	14301130		1998	0
14301130	14301130		1999	0
14301150	14301150		1993	0
14301150	14301150		1994	0
14301150	14301150		1995	0
14301150	14301150		1996	0
14301150	14301150		1997	0
14301150	14301150		1998	0
14301150	14301150		1999	0
14301230	14301230		1993	0
14301230	14301230		1994	0
14301230	14301230		1995	0
14301230	14301230		1996	0
14301230	14301230		1997	0
14301230	14301230		1998	0
14301230	14301230		1999	0
14301250	14301250		1993	0
14301250	14301250		1994	0
14301250	14301250		1995	0
14301250	14301250		1996	0
14301250	14301250		1997	0
14301250	14301250		1998	0
14301250	14301250		1999	0
14301313	14301313		1993	0
14301313	14301313		1994	0
14301313	14301313		1995	0
14301313	14301313		1996	0
14301313	14301313		1997	0
14301313	14301313		1998	0
14301313	14301313		1999	0
14301315	14301315		1993	0
14301315	14301315		1994	0
14301315	14301315		1995	0
14301315	14301315		1996	0
14301315	14301315		1997	0
14301315	14301315		1998	0
14301315	14301315		1999	0
14301330	14301330		1993	0
14301330	14301330		1994	0
14301330	14301330		1995	0
14301330	14301330		1996	0
14301330	14301330		1997	0
14301330	14301330		1998	0
14301330	14301330		1999	0
14301355	14301355		1993	0
14301355	14301355		1994	0
14301355	14301355		1995	0
14301355	14301355		1996	0
14301355	14301355		1997	0
14301355	14301355		1998	0
14301355	14301355		1999	0
14301359	14301359		1993	0
14301359	14301359		1994	0
14301359	14301359		1995	0
14301359	14301359		1996	0
14301359	14301359		1997	0
14301359	14301359		1998	0
14301359	14301359		1999	0
14301373	14301373		1993	0
14301373	14301373		1994	0
14301373	14301373		1995	0
14301373	14301373		1996	0
14301373	14301373		1997	0
14301373	14301373		1998	0
14301373	14301373		1999	0
14301375	14301375		1993	0
14301375	14301375		1994	0
14301375	14301375		1995	0
14301375	14301375		1996	0
14301375	14301375		1997	0
14301375	14301375		1998	0
14301375	14301375		1999	0
14301383	14301383		1993	0
14301383	14301383		1994	0
14301383	14301383		1995	0
14301383	14301383		1996	0
14301383	14301383		1997	0
14301383	14301383		1998	0
14301383	14301383		1999	0
14301385	5.1996		1993	1
14301385	5.1996		1994	1
14301385	5.1996		1995	1
14301387	14301387		1993	0
14301387	14301387		1994	0
14301387	14301387		1995	0
14301387	14301387		1996	0
14301387	14301387		1997	0
14301387	14301387		1998	0
14301387	14301387		1999	0
14301390	5.1996		1993	1
14301390	5.1996		1994	1
14301390	5.1996		1995	1
14301390	5.1996		1996	1
14301390	5.1996		1997	1
14301390	5.1996		1998	1
14301390	5.1996		1999	1
14401000	14401000		1993	0
14401000	14401000		1994	0
14401000	14401000		1995	0
14401000	14401000		1996	0
14401000	14401000		1997	0
14401000	14401000		1998	0
14401000	14401000		1999	0
14501000	14501000		1993	0
14501000	14501000		1994	0
14501000	14501000		1995	0
14501000	14501000		1996	0
14501000	14501000		1997	0
14501000	14501000		1998	0
14501000	14501000		1999	0
14502150	14502150		1993	0
14502150	14502150		1994	0
14502150	14502150		1995	0
14502150	14502150		1996	0
14502150	14502150		1997	0
14502150	14502150		1998	0
14502150	14502150		1999	0
14502190	14502190		1993	0
14502190	14502190		1994	0
14502190	14502190		1995	0
14502190	14502190		1996	0
14502190	14502190		1997	0
14502190	14502190		1998	0
14502190	14502190		1999	0
14502250	14502250		1993	0
14502250	14502250		1994	0
14502250	14502250		1995	0
14502250	14502250		1996	0
14502250	14502250		1997	0
14502250	14502250		1998	0
14502250	14502250		1999	0
14502270	14502270		1993	0
14502270	14502270		1994	0
14502270	14502270		1995	0
14502270	14502270		1996	0
14502270	14502270		1997	0
14502270	14502270		1998	0
14502270	14502270		1999	0
14502313	14502313		1993	0
14502313	14502313		1994	0
14502313	14502313		1995	0
14502313	14502313		1996	0
14502313	14502313		1997	0
14502313	14502313		1998	0
14502313	14502313		1999	0
14502315	14502315		1993	0
14502315	14502315		1994	0
14502315	14502315		1995	0
14502315	14502315		1996	0
14502315	14502315		1997	0
14502315	14502315		1998	0
14502315	14502315		1999	0
14502320	14502320		1993	0
14502320	14502320		1994	0
14502320	14502320		1995	0
14502320	14502320		1996	0
14502320	14502320		1997	0
14502320	14502320		1998	0
14502320	14502320		1999	0
14502333	14502333		1993	0
14502333	14502333		1994	0
14502333	14502333		1995	0
14502333	14502333		1996	0
14502333	14502333		1997	0
14502333	14502333		1998	0
14502333	14502333		1999	0
14502335	14502335		1993	0
14502335	14502335		1994	0
14502335	14502335		1995	0
14502335	14502335		1996	0
14502335	14502335		1997	0
14502335	14502335		1998	0
14502335	14502335		1999	0
14502340	14502340		1993	0
14502340	14502340		1994	0
14502340	14502340		1995	0
14502340	14502340		1996	0
14502340	14502340		1997	0
14502340	14502340		1998	0
14502340	14502340		1999	0
14502353	14502353		1993	0
14502353	14502353		1994	0
14502353	14502353		1995	0
14502353	14502353		1996	0
14502353	14502353		1997	0
14502353	14502353		1998	0
14502353	14502353		1999	0
14502355	14502355		1993	0
14502355	14502355		1994	0
14502355	14502355		1995	0
14502355	14502355		1996	0
14502355	14502355		1997	0
14502355	14502355		1998	0
14502355	14502355		1999	0
14502363	14502363		1993	0
14502363	14502363		1994	0
14502363	14502363		1995	0
14502363	14502363		1996	0
14502363	14502363		1997	0
14502363	14502363		1998	0
14502363	14502363		1999	0
14502365	14502365		1993	0
14502365	14502365		1994	0
14502365	14502365		1995	0
14502365	14502365		1996	0
14502365	14502365		1997	0
14502365	14502365		1998	0
14502365	14502365		1999	0
14502370	14502370		1993	0
14502370	14502370		1994	0
14502370	14502370		1995	0
14502370	14502370		1996	0
14502370	14502370		1997	0
14502370	14502370		1998	0
14502370	14502370		1999	0
14502380	14502380		1993	0
14502380	14502380		1994	0
14502380	14502380		1995	0
14502380	14502380		1996	0
14502380	14502380		1997	0
14502380	14502380		1998	0
14502380	14502380		1999	0
15111140	15111140		1993	0
15111140	15111140		1994	0
15111140	15111140		1995	0
15111140	15111140		1996	0
15111140	15111140		1997	0
15111140	15111140		1998	0
15111140	15111140		1999	0
15111190	15111190		1993	0
15111190	15111190		1994	0
15111190	15111190		1995	0
15111190	15111190		1996	0
15111190	15111190		1997	0
15111190	15111190		1998	0
15111190	15111190		1999	0
15111200	15111200		1993	0
15111200	15111200		1994	0
15111200	15111200		1995	0
15111200	15111200		1996	0
15111200	15111200		1997	0
15111200	15111200		1998	0
15111200	15111200		1999	0
15111330	15111330		1993	0
15111330	15111330		1994	0
15111330	15111330		1995	0
15111330	15111330		1996	0
15111330	15111330		1997	0
15111330	15111330		1998	0
15111330	15111330		1999	0
15111350	15111350		1993	0
15111350	15111350		1994	0
15111350	15111350		1995	0
15111350	15111350		1996	0
15111350	15111350		1997	0
15111350	15111350		1998	0
15111350	15111350		1999	0
15111390	15111390		1993	0
15111390	15111390		1994	0
15111390	15111390		1995	0
15111390	15111390		1996	0
15111390	15111390		1997	0
15111390	15111390		1998	0
15111390	15111390		1999	0
15111430	15111430		1993	0
15111430	15111430		1994	0
15111430	15111430		1995	0
15111430	15111430		1996	0
15111430	15111430		1997	0
15111430	15111430		1998	0
15111430	15111430		1999	0
15111450	15111450		1993	0
15111450	15111450		1994	0
15111450	15111450		1995	0
15111450	15111450		1996	0
15111450	15111450		1997	0
15111450	15111450		1998	0
15111450	15111450		1999	0
15111490	15111490		1993	0
15111490	15111490		1994	0
15111490	15111490		1995	0
15111490	15111490		1996	0
15111490	15111490		1997	0
15111490	15111490		1998	0
15111490	15111490		1999	0
15111500	15111500		1993	0
15111500	15111500		1994	0
15111500	15111500		1995	0
15111500	15111500		1996	0
15111500	15111500		1997	0
15111500	15111500		1998	0
15111500	15111500		1999	0
15111600	15111600		1993	0
15111600	15111600		1994	0
15111600	15111600		1995	0
15111600	15111600		1996	0
15111600	15111600		1997	0
15111600	15111600		1998	0
15111600	15111600		1999	0
15111700	15111700		1993	0
15111700	15111700		1994	0
15111700	15111700		1995	0
15111700	15111700		1996	0
15111700	15111700		1997	0
15111700	15111700		1998	0
15111700	15111700		1999	0
15111800	15111800		1993	0
15111800	15111800		1994	0
15111800	15111800		1995	0
15111800	15111800		1996	0
15111800	15111800		1997	0
15111800	15111800		1998	0
15111800	15111800		1999	0
15111900	15111900		1993	0
15111900	15111900		1994	0
15111900	15111900		1995	0
15111900	15111900		1996	0
15111900	15111900		1997	0
15111900	15111900		1998	0
15111900	15111900		1999	0
15112100	15112100		1993	0
15112100	15112100		1994	0
15112100	15112100		1995	0
15112100	15112100		1996	0
15112100	15112100		1997	0
15112100	15112100		1998	0
15112100	15112100		1999	0
15112200	15112200		1993	0
15112200	15112200		1994	0
15112200	15112200		1995	0
15112200	15112200		1996	0
15112200	15112200		1997	0
15112200	15112200		1998	0
15112200	15112200		1999	0
15112330	15112330		1993	0
15112330	15112330		1994	0
15112330	15112330		1995	0
15112330	15112330		1996	0
15112330	15112330		1997	0
15112330	15112330		1998	0
15112330	15112330		1999	0
15112350	15112350		1993	0
15112350	15112350		1994	0
15112350	15112350		1995	0
15112350	15112350		1996	0
15112350	15112350		1997	0
15112350	15112350		1998	0
15112350	15112350		1999	0
15113030	15113030		1993	0
15113030	15113030		1994	0
15113030	15113030		1995	0
15113030	15113030		1996	0
15113030	15113030		1997	0
15113030	15113030		1998	0
15113030	15113030		1999	0
15113050	15113050		1993	0
15113050	15113050		1994	0
15113050	15113050		1995	0
15113050	15113050		1996	0
15113050	15113050		1997	0
15113050	15113050		1998	0
15113050	15113050		1999	0
15113070	15113070		1993	0
15113070	15113070		1994	0
15113070	15113070		1995	0
15113070	15113070		1996	0
15113070	15113070		1997	0
15113070	15113070		1998	0
15113070	15113070		1999	0
15114000	4.1995		1993	1
15114000	4.1995		1994	1
15114030	4.1995		1995	1
15114030	4.1995		1996	1
15114030	4.1995		1997	1
15114030	4.1995		1998	1
15114030	4.1995		1999	1
15114090	1.1994	1	1995	1
15114090	1.1994	1	1996	1
15114090	1.1994	1	1997	1
15114090	1.1994	1	1998	1
15114090	1.1994	1	1999	1
15121113	15121113		1993	0
15121113	15121113		1994	0
15121113	15121113		1995	0
15121113	15121113		1996	0
15121113	15121113		1997	0
15121113	15121113		1998	0
15121113	15121113		1999	0
15121115	15121115		1993	0
15121115	15121115		1994	0
15121115	15121115		1995	0
15121115	15121115		1996	0
15121115	15121115		1997	0
15121115	15121115		1998	0
15121115	15121115		1999	0
15121117	15121117		1993	0
15121117	15121117		1994	0
15121117	15121117		1995	0
15121117	15121117		1996	0
15121117	15121117		1997	0
15121117	15121117		1998	0
15121117	15121117		1999	0
15121130	15121130		1993	0
15121130	15121130		1994	0
15121130	15121130		1995	0
15121130	15121130		1996	0
15121130	15121130		1997	0
15121130	15121130		1998	0
15121130	15121130		1999	0
15121153	15121153		1993	0
15121153	15121153		1994	0
15121153	15121153		1995	0
15121153	15121153		1996	0
15121153	15121153		1997	0
15121153	15121153		1998	0
15121153	15121153		1999	0
15121155	15121155		1993	0
15121155	15121155		1994	0
15121155	15121155		1995	0
15121155	15121155		1996	0
15121155	15121155		1997	0
15121155	15121155		1998	0
15121155	15121155		1999	0
15121157	15121157		1993	0
15121157	15121157		1994	0
15121157	15121157		1995	0
15121157	15121157		1996	0
15121157	15121157		1997	0
15121157	15121157		1998	0
15121157	15121157		1999	0
15121170	15121170		1993	0
15121170	15121170		1994	0
15121170	15121170		1995	0
15121170	15121170		1996	0
15121170	15121170		1997	0
15121170	15121170		1998	0
15121170	15121170		1999	0
15121213	15121213		1993	0
15121213	15121213		1994	0
15121213	15121213		1995	0
15121213	15121213		1996	0
15121213	15121213		1997	0
15121213	15121213		1998	0
15121213	15121213		1999	0
15121215	15121215		1993	0
15121215	15121215		1994	0
15121215	15121215		1995	0
15121215	15121215		1996	0
15121215	15121215		1997	0
15121215	15121215		1998	0
15121215	15121215		1999	0
15121217	15121217		1993	0
15121217	15121217		1994	0
15121217	15121217		1995	0
15121217	15121217		1996	0
15121217	15121217		1997	0
15121217	15121217		1998	0
15121217	15121217		1999	0
15121253	15121253		1993	0
15121253	15121253		1994	0
15121253	15121253		1995	0
15121253	15121253		1996	0
15121253	15121253		1997	0
15121253	15121253		1998	0
15121253	15121253		1999	0
15121255	15121255		1993	0
15121255	15121255		1994	0
15121255	15121255		1995	0
15121255	15121255		1996	0
15121255	15121255		1997	0
15121255	15121255		1998	0
15121255	15121255		1999	0
15121257	15121257		1993	0
15121257	15121257		1994	0
15121257	15121257		1995	0
15121257	15121257		1996	0
15121257	15121257		1997	0
15121257	15121257		1998	0
15121257	15121257		1999	0
15121271	15121271		1993	0
15121271	15121271		1994	0
15121271	15121271		1995	0
15121271	15121271		1996	0
15121271	15121271		1997	0
15121271	15121271		1998	0
15121271	15121271		1999	0
15121275	15121275		1993	0
15121275	15121275		1994	0
15121275	15121275		1995	0
15121275	15121275		1996	0
15121275	15121275		1997	0
15121275	15121275		1998	0
15121275	15121275		1999	0
15121300	15121300		1993	0
15121300	15121300		1994	0
15121300	15121300		1995	0
15121300	15121300		1996	0
15121300	15121300		1997	0
15121300	15121300		1998	0
15121300	15121300		1999	0
15131110	15131110		1993	0
15131110	15131110		1994	0
15131110	15131110		1995	0
15131110	15131110		1996	0
15131110	15131110		1997	0
15131110	15131110		1998	0
15131110	15131110		1999	0
15131130	15131130		1993	0
15131130	15131130		1994	0
15131130	15131130		1995	0
15131130	15131130		1996	0
15131130	15131130		1997	0
15131130	15131130		1998	0
15131130	15131130		1999	0
15131150	15131150		1993	0
15131150	15131150		1994	0
15131150	15131150		1995	0
15131150	15131150		1996	0
15131150	15131150		1997	0
15131150	15131150		1998	0
15131150	15131150		1999	0
15131170	15131170		1993	0
15131170	15131170		1994	0
15131170	15131170		1995	0
15131170	15131170		1996	0
15131170	15131170		1997	0
15131170	15131170		1998	0
15131170	15131170		1999	0
15131190	15131190		1993	0
15131190	15131190		1994	0
15131190	15131190		1995	0
15131190	15131190		1996	0
15131190	15131190		1997	0
15131190	15131190		1998	0
15131190	15131190		1999	0
15131213	15131213		1993	0
15131213	15131213		1994	0
15131213	15131213		1995	0
15131213	15131213		1996	0
15131213	15131213		1997	0
15131213	15131213		1998	0
15131213	15131213		1999	0
15131215	15131215		1993	0
15131215	15131215		1994	0
15131215	15131215		1995	0
15131215	15131215		1996	0
15131215	15131215		1997	0
15131215	15131215		1998	0
15131215	15131215		1999	0
15131223	15131223		1993	0
15131223	15131223		1994	0
15131223	15131223		1995	0
15131223	15131223		1996	0
15131223	15131223		1997	0
15131223	15131223		1998	0
15131223	15131223		1999	0
15131225	15131225		1993	0
15131225	15131225		1994	0
15131225	15131225		1995	0
15131225	15131225		1996	0
15131225	15131225		1997	0
15131225	15131225		1998	0
15131225	15131225		1999	0
15131233	15131233		1993	0
15131233	15131233		1994	0
15131233	15131233		1995	0
15131233	15131233		1996	0
15131233	15131233		1997	0
15131233	15131233		1998	0
15131233	15131233		1999	0
15131235	15131235		1993	0
15131235	15131235		1994	0
15131235	15131235		1995	0
15131235	15131235		1996	0
15131235	15131235		1997	0
15131235	15131235		1998	0
15131235	15131235		1999	0
15131243	15131243		1993	0
15131243	15131243		1994	0
15131243	15131243		1995	0
15131243	15131243		1996	0
15131243	15131243		1997	0
15131243	15131243		1998	0
15131243	15131243		1999	0
15131245	15131245		1993	0
15131245	15131245		1994	0
15131245	15131245		1995	0
15131245	15131245		1996	0
15131245	15131245		1997	0
15131245	15131245		1998	0
15131245	15131245		1999	0
15131253	15131253		1993	0
15131253	15131253		1994	0
15131253	15131253		1995	0
15131253	15131253		1996	0
15131253	15131253		1997	0
15131253	15131253		1998	0
15131253	15131253		1999	0
15131259	15131259		1993	0
15131259	15131259		1994	0
15131259	15131259		1995	0
15131259	15131259		1996	0
15131259	15131259		1997	0
15131259	15131259		1998	0
15131259	15131259		1999	0
15131260	15131260		1993	0
15131260	15131260		1994	0
15131260	15131260		1995	0
15131260	15131260		1996	0
15131260	15131260		1997	0
15131260	15131260		1998	0
15131260	15131260		1999	0
15131270	15131270		1993	0
15131270	15131270		1994	0
15131270	15131270		1995	0
15131270	15131270		1996	0
15131270	15131270		1997	0
15131270	15131270		1998	0
15131270	15131270		1999	0
15131290	15131290		1993	0
15131290	15131290		1994	0
15131290	15131290		1995	0
15131290	15131290		1996	0
15131290	15131290		1997	0
15131290	15131290		1998	0
15131290	15131290		1999	0
15131300	15131300		1993	0
15131300	15131300		1994	0
15131300	15131300		1995	0
15131300	15131300		1996	0
15131300	15131300		1997	0
15131300	15131300		1998	0
15131300	15131300		1999	0
15139000	1.1994	1	1996	1
15139000	1.1994	1	1997	1
15139000	1.1994	1	1998	1
15139000	1.1994	1	1999	1
15201130	15201130		1993	0
15201130	15201130		1994	0
15201130	15201130		1995	0
15201130	15201130		1996	0
15201130	15201130		1997	0
15201130	15201130		1998	0
15201130	15201130		1999	0
15201190	15201190		1993	0
15201190	15201190		1994	0
15201190	15201190		1995	0
15201190	15201190		1996	0
15201190	15201190		1997	0
15201190	15201190		1998	0
15201190	15201190		1999	0
15201210	15201210		1993	0
15201210	15201210		1994	0
15201210	15201210		1995	0
15201210	15201210		1996	0
15201210	15201210		1997	0
15201210	15201210		1998	0
15201210	15201210		1999	0
15201230	15201230		1993	0
15201230	15201230		1994	0
15201230	15201230		1995	0
15201230	15201230		1996	0
15201230	15201230		1997	0
15201230	15201230		1998	0
15201230	15201230		1999	0
15201250	15201250		1993	0
15201250	15201250		1994	0
15201250	15201250		1995	0
15201250	15201250		1996	0
15201250	15201250		1997	0
15201250	15201250		1998	0
15201250	15201250		1999	0
15201270	15201270		1993	0
15201270	15201270		1994	0
15201270	15201270		1995	0
15201270	15201270		1996	0
15201270	15201270		1997	0
15201270	15201270		1998	0
15201270	15201270		1999	0
15201290	15201290		1993	0
15201290	15201290		1994	0
15201290	15201290		1995	0
15201290	15201290		1996	0
15201290	15201290		1997	0
15201290	15201290		1998	0
15201290	15201290		1999	0
15201310	15201310		1993	0
15201310	15201310		1994	0
15201310	15201310		1995	0
15201310	15201310		1996	0
15201310	15201310		1997	0
15201310	15201310		1998	0
15201310	15201310		1999	0
15201330	15201330		1993	0
15201330	15201330		1994	0
15201330	15201330		1995	0
15201330	15201330		1996	0
15201330	15201330		1997	0
15201330	15201330		1998	0
15201330	15201330		1999	0
15201353	15201353		1993	0
15201353	15201353		1994	0
15201353	15201353		1995	0
15201353	15201353		1996	0
15201353	15201353		1997	0
15201353	15201353		1998	0
15201353	15201353		1999	0
15201355	15201355		1993	0
15201355	15201355		1994	0
15201355	15201355		1995	0
15201355	15201355		1996	0
15201355	15201355		1997	0
15201355	15201355		1998	0
15201355	15201355		1999	0
15201359	15201359		1993	0
15201359	15201359		1994	0
15201359	15201359		1995	0
15201359	15201359		1996	0
15201359	15201359		1997	0
15201359	15201359		1998	0
15201359	15201359		1999	0
15201370	15201370		1993	0
15201370	15201370		1994	0
15201370	15201370		1995	0
15201370	15201370		1996	0
15201370	15201370		1997	0
15201370	15201370		1998	0
15201370	15201370		1999	0
15201411	15201411		1993	0
15201411	15201411		1994	0
15201411	15201411		1995	0
15201411	15201411		1996	0
15201411	15201411		1997	0
15201411	15201411		1998	0
15201411	15201411		1999	0
15201412	15201412		1993	0
15201412	15201412		1994	0
